Timestamp,token Y,token X,Rolling Beta,Spread,Rolling Mean,Rolling SD,Z-Score
2024-12-26T10:17:57.496Z,0.7535849735295235,0.6482046676840183,null,null,null,null,null
2024-12-26T10:18:57.494Z,0.7535813118445576,0.648602922942781,null,null,null,null,null
2024-12-26T10:19:57.488Z,0.7512958629937275,0.6471700509263842,null,null,null,null,null
2024-12-26T10:20:57.465Z,0.7498166239682892,0.6465724302476505,null,null,null,null,null
2024-12-26T10:21:57.442Z,0.751006342545459,0.6473256700076206,null,null,null,null,null
2024-12-26T10:22:57.435Z,0.7518423747338779,0.6469138839472766,null,null,null,null,null
2024-12-26T10:23:57.440Z,0.7523887977546296,0.6472123919475546,null,null,null,null,null
2024-12-26T10:24:57.435Z,0.7547634815808894,0.6479108874653248,null,null,null,null,null
2024-12-26T10:25:57.473Z,0.7572502665079952,0.6490024700741022,null,null,null,null,null
2024-12-26T10:26:57.454Z,0.7589193498065019,0.6494135058649413,null,null,null,null,null
2024-12-26T10:27:57.442Z,0.7560297320188434,0.6482366081919297,null,null,null,null,null
2024-12-26T10:28:57.446Z,0.755451416166012,0.647833451997152,null,null,null,null,null
2024-12-26T10:29:57.447Z,0.7556563861190108,0.6480574854706393,null,null,null,null,null
2024-12-26T10:30:57.457Z,0.7553391921458512,0.6481542590637099,null,null,null,null,null
2024-12-26T10:31:57.428Z,0.7529545463181757,0.6469484713607004,null,null,null,null,null
2024-12-26T10:32:57.438Z,0.7521744578597586,0.6464553638034515,null,null,null,null,null
2024-12-26T10:33:57.460Z,0.7519474990500191,0.6457230855382893,null,null,null,null,null
2024-12-26T10:34:57.447Z,0.7510894750630973,0.6453106063333214,null,null,null,null,null
2024-12-26T10:35:57.449Z,0.751197373723838,0.6460307348913118,null,null,null,null,null
2024-12-26T10:36:57.453Z,0.7504114375941232,0.6449193914509539,null,null,null,null,null
2024-12-26T10:37:57.447Z,0.7497558253485409,0.6447602362338579,null,null,null,null,null
2024-12-26T10:38:57.448Z,0.7498272867271327,0.6448355516444836,null,null,null,null,null
2024-12-26T10:39:57.449Z,0.7497672593530348,0.6453611566933959,null,null,null,null,null
2024-12-26T10:40:57.463Z,0.7510611000876102,0.6465890043245017,null,null,null,null,null
2024-12-26T10:41:57.436Z,0.7501891831622525,0.6463743043854341,null,null,null,null,null
2024-12-26T10:42:57.446Z,0.7506152688473114,0.6470005299947,null,null,null,null,null
2024-12-26T10:43:57.450Z,0.7509578386140059,0.6467529013201181,null,null,null,null,null
2024-12-26T10:44:57.456Z,0.7510130485041568,0.6465224321475784,null,null,null,null,null
2024-12-26T10:45:57.460Z,0.7515993063937576,0.6465648190833718,null,null,null,null,null
2024-12-26T10:46:57.445Z,0.7516458325000199,0.6471004695887299,null,null,null,null,null
2024-12-26T10:47:57.462Z,0.7518750562525875,0.6475937893143084,null,null,null,null,null
2024-12-26T10:48:57.458Z,0.7526550366162084,0.648130388302814,null,null,null,null,null
2024-12-26T10:49:57.461Z,0.7533949214640839,0.6488792582785695,null,null,null,null,null
2024-12-26T10:50:57.586Z,0.7523375691723714,0.648695349576716,null,null,null,null,null
2024-12-26T10:51:57.448Z,0.7502064416003105,0.6479599132426895,null,null,null,null,null
2024-12-26T10:52:57.468Z,0.7495572696872362,0.6472187666251995,null,null,null,null,null
2024-12-26T10:53:57.443Z,0.7485040198713641,0.6467483040542703,null,null,null,null,null
2024-12-26T10:54:57.469Z,0.7483947917614555,0.6468599473416324,null,null,null,null,null
2024-12-26T10:55:57.452Z,0.7485384596922744,0.6469656453816168,null,null,null,null,null
2024-12-26T10:56:57.440Z,0.7480891148809792,0.6468833590824321,null,null,null,null,null
2024-12-26T10:57:57.460Z,0.7484684571261716,0.6470954116183536,null,null,null,null,null
2024-12-26T10:58:57.453Z,0.7494864550812695,0.6475751145493127,null,null,null,null,null
2024-12-26T10:59:57.487Z,0.7505824015167726,0.6478853380639148,null,null,null,null,null
2024-12-26T11:00:57.511Z,0.7508261444784334,0.648337945013835,null,null,null,null,null
2024-12-26T11:01:57.513Z,0.7518112135102919,0.6491438068495452,null,null,null,null,null
2024-12-26T11:02:57.504Z,0.7517813839675443,0.649073158341575,null,null,null,null,null
2024-12-26T11:03:57.514Z,0.7529380053099733,0.6494347528262359,null,null,null,null,null
2024-12-26T11:04:57.520Z,0.7532223798937767,0.6499831494776338,null,null,null,null,null
2024-12-26T11:05:57.500Z,0.7538340616768634,0.6505361075055051,null,null,null,null,null
2024-12-26T11:06:57.532Z,0.7525073044780866,0.6508560474318578,0.7951408684009453,0.23498506171911226,null,null,null
2024-12-26T11:07:57.530Z,0.75449863000822,0.6515430907414556,0.7557353193033667,0.2621045042868237,null,null,null
2024-12-26T11:08:57.522Z,0.7566768516333412,0.6522835177933595,0.7705958434402718,0.25402988407717986,null,null,null
2024-12-26T11:09:57.525Z,0.7564275663108423,0.652644683882903,0.7701764698528891,0.25377598760965336,null,null,null
2024-12-26T11:10:57.523Z,0.7566287223799235,0.6526052035079335,0.768494675556151,0.2551050982438382,null,null,null
2024-12-26T11:11:57.519Z,0.7564712397366913,0.6524689438354151,0.7703116317494126,0.25386682294501683,null,null,null
2024-12-26T11:12:57.532Z,0.7551893563193104,0.6527324180274592,0.7479016486308102,0.26700970476179847,null,null,null
2024-12-26T11:13:57.534Z,0.7553686683592707,0.652970840078917,0.7299072982163628,0.2787604866631997,null,null,null
2024-12-26T11:14:57.521Z,0.7540715148545545,0.6529984100476985,0.6963227794488641,0.29937384699445196,null,null,null
