snapped_at,price,market_cap,total_volume
2024-09-19 00:00:00 UTC,0.01821406804367222,0.0,14091501.08829228
2024-09-20 00:00:00 UTC,0.01821406804367222,0.0,14091501.08829228
2024-09-21 00:00:00 UTC,0.03257672641337049,0.0,17694893.948507924
2024-09-22 00:00:00 UTC,0.04829264913562561,0.0,34030318.73257654
2024-09-23 00:00:00 UTC,0.053369475873666916,0.0,28908960.168736942
2024-09-24 00:00:00 UTC,0.046023052661933836,0.0,25754875.04698226
2024-09-25 00:00:00 UTC,0.08068089932160682,0.0,39737713.01998401
2024-09-26 00:00:00 UTC,0.10067829063311057,0.0,58686817.41857102
2024-09-27 00:00:00 UTC,0.15889793991220083,157334814.13861972,70763789.36698844
2024-09-28 00:00:00 UTC,0.26552191841022443,264457432.79329792,166034389.78436157
2024-09-29 00:00:00 UTC,0.2782115984617159,275956583.4530788,149855626.090375
2024-09-30 00:00:00 UTC,0.2481921053822063,246427279.85968962,191416772.73635212
2024-10-01 00:00:00 UTC,0.17578296377675448,173568253.36436224,150906327.84296852
2024-10-02 00:00:00 UTC,0.21262519214098777,210448575.61578226,195752674.56092915
2024-10-03 00:00:00 UTC,0.190573480702365,188717446.10833308,150621714.51771224
2024-10-04 00:00:00 UTC,0.19184133815833312,189101179.3045593,112722863.70652016
2024-10-05 00:00:00 UTC,0.157554956029,157200971.6972785,143843397.4418248
2024-10-06 00:00:00 UTC,0.13678545664531355,135303735.8921832,105196358.60983276
2024-10-07 00:00:00 UTC,0.11965445020185861,118757510.62518011,104810529.7218739
2024-10-08 00:00:00 UTC,0.12482729756238589,123575503.35474575,177024109.2753242
2024-10-09 00:00:00 UTC,0.16190811490827728,162105479.66385284,161257522.06907532
2024-10-10 00:00:00 UTC,0.12833197814443692,127272212.61682984,96208786.37622167
2024-10-11 00:00:00 UTC,0.11605809783876639,115034253.73312332,73274041.97534385
2024-10-12 00:00:00 UTC,0.1275742385347197,126539697.88671917,85296248.4265928
2024-10-13 00:00:00 UTC,0.15035288763200497,148110740.43697965,89164057.21028048
2024-10-14 00:00:00 UTC,0.13457006455496373,132788759.36051853,85208068.26590365
2024-10-15 00:00:00 UTC,0.12866051478810012,127357143.9138976,83209466.66374134
2024-10-16 00:00:00 UTC,0.09853283524033381,97598962.77411829,92343455.05760252
2024-10-17 00:00:00 UTC,0.08899515629738027,88102694.28517166,83151948.84757727
2024-10-18 00:00:00 UTC,0.10065640273677608,99057624.41325872,94117514.40772197
2024-10-19 00:00:00 UTC,0.10608695823129058,105091889.10934845,109603120.44654019
2024-10-20 00:00:00 UTC,0.08756773995242186,86705551.25810169,72476273.9886731
2024-10-21 00:00:00 UTC,0.091072299857355,90159007.81575707,61276722.477837525
2024-10-22 00:00:00 UTC,0.08015868774368311,79408838.22942953,69581121.34942816
2024-10-23 00:00:00 UTC,0.07862192613302084,77758664.18810599,52685203.199661635
2024-10-24 00:00:00 UTC,0.06477516798626527,64125589.07470067,66294884.89530698
2024-10-25 00:00:00 UTC,0.07595460782450622,75330952.52771887,86321174.80480379
2024-10-26 00:00:00 UTC,0.21063831830685423,206476034.94142008,724691506.2897439
2024-10-27 00:00:00 UTC,0.2554368589853306,252922433.8926456,311979021.36100215
2024-10-28 00:00:00 UTC,0.20124736249097191,199851303.38950673,186843569.369266
2024-10-29 00:00:00 UTC,0.20093746492588369,199124902.1730755,181835934.0544221
2024-10-30 00:00:00 UTC,0.22965904696011197,227357840.96168375,164404575.21257362
2024-10-31 00:00:00 UTC,0.23640485863171506,234676965.3959981,132597895.6930338
2024-11-01 00:00:00 UTC,0.20539374034835273,203475570.76834318,101864716.54551871
2024-11-02 00:00:00 UTC,0.1989643131093902,196946885.34568894,69229017.28097558
2024-11-03 00:00:00 UTC,0.16320833016099479,161638813.01637405,76512599.18526375
2024-11-04 00:00:00 UTC,0.15179522047579386,150272986.30546674,67512781.37637472
2024-11-05 00:00:00 UTC,0.1349682727042958,133862995.99024214,67245792.80337931
2024-11-06 00:00:00 UTC,0.14837203335828586,146912947.62002376,65615741.08472153
2024-11-07 00:00:00 UTC,0.22201640977402684,221170882.676393,160006013.95951772
2024-11-08 00:00:00 UTC,0.28021254634708226,277600327.89810824,198462382.80087095
2024-11-09 00:00:00 UTC,0.32345662830915745,320890558.20710725,209352998.16284657
2024-11-10 00:00:00 UTC,0.3229036690176266,319765394.32859135,119985949.11991389
2024-11-11 00:00:00 UTC,0.42530299658315696,420706310.37392294,254912470.84763288
2024-11-12 00:00:00 UTC,0.36471715486049366,360886535.19343406,211482145.691514
2024-11-13 00:00:00 UTC,0.3498134996977094,348670799.7481957,155772219.25252706
2024-11-14 00:00:00 UTC,0.3290224973746031,325949420.6834096,264800370.16934264
2024-11-15 00:00:00 UTC,0.44611456783416736,440714940.4801237,306693245.1778374
2024-11-16 00:00:00 UTC,0.6241718247199259,614629658.0493343,547657906.6952668
2024-11-17 00:00:00 UTC,0.5691952420822947,561500682.3901949,258018199.7800284
2024-11-18 00:00:00 UTC,0.6164889194924047,610567685.1204101,247100809.01346597
2024-11-19 00:00:00 UTC,0.543509077350172,538539561.2103477,221604799.9276097
2024-11-20 00:00:00 UTC,0.49718512704543777,492242084.00313085,251848965.06517285
2024-11-21 00:00:00 UTC,0.4194842162476202,417333377.87917626,227342260.96290573
2024-11-22 00:00:00 UTC,0.44909478177492823,443485069.5661975,224567400.74808702
2024-11-23 00:00:00 UTC,0.4022099540932222,398127165.39094806,141128168.76037148
2024-11-24 00:00:00 UTC,0.36470103162650575,359604099.41879845,180844584.8562797
