snapped_at,price,market_cap,total_volume
2024-01-31 00:00:00 UTC,0.008377877792863817,0.0,20403825.829408072
2024-02-01 00:00:00 UTC,0.008377877792863817,0.0,20403825.829408072
2024-02-02 00:00:00 UTC,0.007847815208113666,0.0,23845829.581232864
2024-02-03 00:00:00 UTC,0.005420509773139995,0.0,19416718.053247336
2024-02-04 00:00:00 UTC,0.006226016968151804,0.0,9596039.565519352
2024-02-05 00:00:00 UTC,0.004035283265508332,0.0,7362252.985256275
2024-02-06 00:00:00 UTC,0.006024856440237851,0.0,7318898.817851532
2024-02-07 00:00:00 UTC,0.01158995079192405,0.0,15249778.20954997
2024-02-08 00:00:00 UTC,0.008993187928958968,0.0,14137701.556959206
2024-02-09 00:00:00 UTC,0.007820651024176804,0.0,4931808.40465497
2024-02-10 00:00:00 UTC,0.0054510243787878835,0.0,4703442.021853825
2024-02-11 00:00:00 UTC,0.00739937355702398,0.0,5146052.643659382
2024-02-12 00:00:00 UTC,0.006272838753610938,0.0,2047748.0162741991
2024-02-13 00:00:00 UTC,0.006127497298197122,0.0,2830354.1915535727
2024-02-14 00:00:00 UTC,0.003916053469066559,0.0,4953631.693936183
2024-02-15 00:00:00 UTC,0.002467786454327001,0.0,3975534.4381393893
2024-02-16 00:00:00 UTC,0.003439838837056383,0.0,3944003.832876481
2024-02-17 00:00:00 UTC,0.003717822418080305,0.0,3125463.8253879803
2024-02-18 00:00:00 UTC,0.002873634481753725,0.0,1618509.1166889488
2024-02-19 00:00:00 UTC,0.0027908540544071604,0.0,1056544.0927093418
2024-02-20 00:00:00 UTC,0.002314967831093837,0.0,1140292.030982386
2024-02-21 00:00:00 UTC,0.0028300692127585566,0.0,1469861.8057882732
2024-02-22 00:00:00 UTC,0.0022853378088737546,0.0,957364.4746948187
2024-02-23 00:00:00 UTC,0.0022030662621770384,0.0,899314.127176088
2024-02-24 00:00:00 UTC,0.001785253672141013,0.0,913484.3720976035
2024-02-25 00:00:00 UTC,0.0018067115707336425,0.0,977906.7690601827
2024-02-26 00:00:00 UTC,0.001297172555200981,0.0,1168774.525111287
2024-02-27 00:00:00 UTC,0.0014037299752225917,0.0,1141254.8041976227
2024-02-28 00:00:00 UTC,0.0016288406043274612,0.0,1232261.4864949405
2024-02-29 00:00:00 UTC,0.002082230578187546,0.0,1821535.2528076365
2024-03-01 00:00:00 UTC,0.0025443905075379523,0.0,2783119.0901728165
2024-03-02 00:00:00 UTC,0.003820333869590581,0.0,2139501.4689855445
2024-03-03 00:00:00 UTC,0.004228213007641062,0.0,3695188.4770152485
2024-03-04 00:00:00 UTC,0.00336367692399994,0.0,3080426.443481115
2024-03-05 00:00:00 UTC,0.0027459207146881773,0.0,2751357.7857642514
2024-03-06 00:00:00 UTC,0.002474062148629876,0.0,2017631.1995715052
2024-03-07 00:00:00 UTC,0.003196811542323709,0.0,2719012.277601286
2024-03-08 00:00:00 UTC,0.002726535707128458,0.0,1762438.6658398914
2024-03-09 00:00:00 UTC,0.002690681683160541,0.0,1303857.4821325587
2024-03-10 00:00:00 UTC,0.003235676531624949,0.0,1611504.954418866
2024-03-11 00:00:00 UTC,0.0029090538143611653,0.0,1349720.8832162993
2024-03-12 00:00:00 UTC,0.002628107869553462,0.0,935247.3602678175
2024-03-13 00:00:00 UTC,0.002466423961167619,0.0,1019467.1580796615
2024-03-14 00:00:00 UTC,0.002562488863311716,0.0,757274.0738863018
2024-03-15 00:00:00 UTC,0.0020690417191495058,0.0,1461075.7385840907
2024-03-16 00:00:00 UTC,0.0018617073721930552,0.0,1274808.1591213455
2024-03-17 00:00:00 UTC,0.0015127464976309637,0.0,892693.8867407345
2024-03-18 00:00:00 UTC,0.0018081436061239769,0.0,995924.3484777587
2024-03-19 00:00:00 UTC,0.0014516373235252847,0.0,708853.1799024141
2024-03-20 00:00:00 UTC,0.0012607339664681976,0.0,553381.2402388906
2024-03-21 00:00:00 UTC,0.001640187411307253,0.0,583026.6113448713
2024-03-22 00:00:00 UTC,0.0014239665279254157,0.0,430694.5436062789
2024-03-23 00:00:00 UTC,0.001249994944866321,0.0,432603.4813490159
2024-03-24 00:00:00 UTC,0.0011525337100534475,0.0,565271.7911492713
2024-03-25 00:00:00 UTC,0.0012089625028635204,0.0,807528.7541328559
2024-03-26 00:00:00 UTC,0.0015025368165311958,0.0,879770.2602125
2024-03-27 00:00:00 UTC,0.001226377029201403,0.0,871511.881501438
2024-03-28 00:00:00 UTC,0.001221807229959938,0.0,698825.9965178942
2024-03-29 00:00:00 UTC,0.0010861520982233086,0.0,564390.9783704404
2024-03-30 00:00:00 UTC,0.001058526143982101,0.0,577741.8862912399
2024-03-31 00:00:00 UTC,0.0009472805078344332,0.0,751556.9763566019
2024-04-01 00:00:00 UTC,0.0010481147043205213,0.0,793656.7288064408
2024-04-02 00:00:00 UTC,0.0008036446849726065,0.0,633149.1108724212
2024-04-03 00:00:00 UTC,0.0007140008074408622,0.0,564409.2061766266
2024-04-04 00:00:00 UTC,0.0007585626528752841,0.0,604191.2175680689
2024-04-05 00:00:00 UTC,0.0006831878453868353,0.0,496790.070960474
2024-04-06 00:00:00 UTC,0.00047430114694255843,0.0,650105.322859142
2024-04-07 00:00:00 UTC,0.0005125105656338982,0.0,597290.8364554364
2024-04-08 00:00:00 UTC,0.0005959460357027736,0.0,498051.68427564803
2024-04-09 00:00:00 UTC,0.0005987300459693544,0.0,480979.7987734916
2024-04-10 00:00:00 UTC,0.0004972338032362984,0.0,499216.22579980927
