snapped_at,price,market_cap,total_volume
2024-10-29 00:00:00 UTC,0.06070636688872728,62046828.18803552,142705820.1329588
2024-10-30 00:00:00 UTC,0.06070636688872728,62046828.18803552,142705820.1329588
2024-10-31 00:00:00 UTC,0.06824911725377195,67816664.99274415,105264621.02195452
2024-11-01 00:00:00 UTC,0.04884078313811343,48390190.20866723,81283497.95306009
2024-11-02 00:00:00 UTC,0.0420799309852067,42084235.97289917,72552254.97261669
2024-11-03 00:00:00 UTC,0.024389581346011532,24348532.443608236,64183769.34365673
2024-11-04 00:00:00 UTC,0.022554197527115488,22270663.6579849,45313810.64146517
2024-11-05 00:00:00 UTC,0.02556078522824571,25996427.008559667,36441236.38401827
2024-11-06 00:00:00 UTC,0.02560389860684538,25581033.03161,28937162.25855231
2024-11-07 00:00:00 UTC,0.047881072757817805,48235667.385005265,65447865.02675413
2024-11-08 00:00:00 UTC,0.07379584958909263,74028037.29498847,58753743.8122666
2024-11-09 00:00:00 UTC,0.05630551609824724,56700967.23846951,48804098.431151934
2024-11-10 00:00:00 UTC,0.05212171796610757,52297295.77230867,37139312.66674517
2024-11-11 00:00:00 UTC,0.056266997269901614,56309244.176433794,50445880.02026654
2024-11-12 00:00:00 UTC,0.10820072973901729,108045762.9593778,129378795.40871617
2024-11-13 00:00:00 UTC,0.15390579979421096,153880470.07634327,122829267.54007772
2024-11-14 00:00:00 UTC,0.29511438754333313,303501576.91518915,186815109.654675
2024-11-15 00:00:00 UTC,0.22459903567692735,223694130.57735184,140823977.830209
2024-11-16 00:00:00 UTC,0.22396347329796107,222468444.44995204,95006997.57981932
2024-11-17 00:00:00 UTC,0.18620467352888082,182328450.95003545,82421823.13353418
2024-11-18 00:00:00 UTC,0.22226949917676467,222283658.5467359,93482247.52079323
2024-11-19 00:00:00 UTC,0.2022438626219763,200416875.73394197,90087592.09395623
2024-11-20 00:00:00 UTC,0.21983339616429795,218706684.3060195,107238681.92399758
2024-11-21 00:00:00 UTC,0.16636952879283812,166925536.972395,93068645.98912324
2024-11-22 00:00:00 UTC,0.1766036427570511,176489832.18928286,88087108.7062535
2024-11-23 00:00:00 UTC,0.13317160415153423,133161123.98417994,69759964.60217068
2024-11-24 00:00:00 UTC,0.1198199386794462,119784662.74335551,54116712.12919315
2024-11-25 00:00:00 UTC,0.1398683219790423,139717671.5079893,60635233.34704342
2024-11-26 00:00:00 UTC,0.11557078772275896,116135158.04599589,62692295.94684568
2024-11-27 00:00:00 UTC,0.1398518496612256,139725357.95625767,45853582.84066374
2024-11-28 00:00:00 UTC,0.13749132810817027,137675045.68543866,53122537.25459471
2024-11-29 00:00:00 UTC,0.11822922356665459,118232920.42759593,41177136.48327967
2024-11-30 00:00:00 UTC,0.15276174503143006,153696592.8658606,49266247.49940943
2024-12-01 00:00:00 UTC,0.13594126536264536,136031359.31228042,38110775.310154215
2024-12-02 00:00:00 UTC,0.1341465244048524,134089897.89222385,36067607.23712862
2024-12-03 00:00:00 UTC,0.11223697065592886,112076646.8568221,49522680.856412694
2024-12-04 00:00:00 UTC,0.12208979227185966,122113890.34730218,43122871.04077608
2024-12-05 00:00:00 UTC,0.11399911992038035,113489968.96928266,36132046.00417898
2024-12-06 00:00:00 UTC,0.11760569339363605,117939842.18089707,37813246.07124648
2024-12-07 00:00:00 UTC,0.1252099585431463,125209449.35019694,30597963.840995356
2024-12-08 00:00:00 UTC,0.15411968293958514,154415519.8930818,49200347.34707607
2024-12-09 00:00:00 UTC,0.1715495110630291,170686680.83343565,44603402.569544144
2024-12-10 00:00:00 UTC,0.1334445746020489,133204674.79421224,47775301.44287812
2024-12-11 00:00:00 UTC,0.12860068062927754,128502893.57112478,43906135.46422086
2024-12-12 00:00:00 UTC,0.14334247478446704,143417629.77657905,38842757.24113952
2024-12-13 00:00:00 UTC,0.12281668927790146,122608586.41312855,34263143.27003674
2024-12-14 00:00:00 UTC,0.11448533598701528,114129378.66445291,36353558.41633854
2024-12-15 00:00:00 UTC,0.10960508623590569,109591035.97466539,30405208.122804243
2024-12-16 00:00:00 UTC,0.10312273901375003,103469245.08500777,29597823.621728845
2024-12-17 00:00:00 UTC,0.08460303068481607,84453619.80617657,39010871.862741955
2024-12-18 00:00:00 UTC,0.09151286323585303,91708193.24749339,33857187.39589577
2024-12-19 00:00:00 UTC,0.07411426089963512,74130270.17290424,38010124.03835356
