snapped_at,price,market_cap,total_volume
2024-03-26 00:00:00 UTC,0.001537248652459479,141951523.49466804,4103776.3556516436
2024-03-27 00:00:00 UTC,0.001537248652459479,141951523.49466804,4103776.3556516436
2024-03-28 00:00:00 UTC,0.0014785926152762598,131137043.61790706,4651914.0858443035
2024-03-29 00:00:00 UTC,0.0027560345152260386,231762428.391068,37583306.47749908
2024-03-30 00:00:00 UTC,0.004740014012197562,421193463.1007458,86585458.0832937
2024-03-31 00:00:00 UTC,0.00771045867143354,685196974.5029633,149230404.6730743
2024-04-01 00:00:00 UTC,0.005836672634773141,518815345.3131162,102282723.0587285
2024-04-02 00:00:00 UTC,0.006630557690063824,591698553.4226763,81254621.59827015
2024-04-03 00:00:00 UTC,0.007771360769974674,692120360.8393075,153533192.53236562
2024-04-04 00:00:00 UTC,0.007273767312240242,649896507.1224781,166145309.2789461
2024-04-05 00:00:00 UTC,0.005881948487454293,518348014.7859544,116480204.6752224
2024-04-06 00:00:00 UTC,0.004308324950700638,382687662.2811575,93578516.0519721
2024-04-07 00:00:00 UTC,0.00535139153422083,474846600.1091219,78748596.45992765
2024-04-08 00:00:00 UTC,0.004745706798604302,421591891.4688183,69470157.59082983
2024-04-09 00:00:00 UTC,0.004568937561889439,406828044.5903737,53123382.419293076
2024-04-10 00:00:00 UTC,0.0037101517012273163,328662617.96390635,51936158.37468839
2024-04-11 00:00:00 UTC,0.004515499126521028,401046532.48165214,47296477.01707772
2024-04-12 00:00:00 UTC,0.004097703854216163,362364660.26240414,48571028.75043244
2024-04-13 00:00:00 UTC,0.003033387566119721,269282577.39278215,50283481.99776695
2024-04-14 00:00:00 UTC,0.0022450047381372415,198480215.55288443,56936843.69217588
2024-04-15 00:00:00 UTC,0.004348263233118295,392786666.99224585,102710527.42754492
2024-04-16 00:00:00 UTC,0.0049303039600128535,437717138.2471256,241603307.83462837
2024-04-17 00:00:00 UTC,0.006702039984193061,598885269.4942255,271381785.00545955
2024-04-18 00:00:00 UTC,0.005394139591214753,480531606.0484178,179256752.7618942
2024-04-19 00:00:00 UTC,0.006000832588009906,537365361.3246949,182976015.6509931
2024-04-20 00:00:00 UTC,0.0052418237669171735,465595251.80211556,145846518.5767576
2024-04-21 00:00:00 UTC,0.00489257665856749,435243341.7978307,89400261.03045943
2024-04-22 00:00:00 UTC,0.005533355058514046,492031393.74835116,86758563.08911707
2024-04-23 00:00:00 UTC,0.005023108779197562,446599842.8913563,71318712.42254393
2024-04-24 00:00:00 UTC,0.00633688640816472,562922566.8097875,195295895.40940684
2024-04-25 00:00:00 UTC,0.006268659694712975,557141725.8110337,186647180.52806917
2024-04-26 00:00:00 UTC,0.0060254318793168705,536020961.6471117,121810190.29509386
2024-04-27 00:00:00 UTC,0.0051872307769113765,461038093.4268709,73396384.20872001
2024-04-28 00:00:00 UTC,0.005057995792375129,449185183.0335857,52385027.82967595
2024-04-29 00:00:00 UTC,0.004482964775565169,398381755.55274284,49731668.34582389
2024-04-30 00:00:00 UTC,0.004147966697176942,370278591.20273364,59366862.14007576
2024-05-01 00:00:00 UTC,0.0037067738907860556,329724123.81858337,60316326.40132644
2024-05-02 00:00:00 UTC,0.0038759293598542464,346593471.78249127,59106423.25356258
2024-05-03 00:00:00 UTC,0.00386366445854721,343620265.91701984,50536785.29717595
2024-05-04 00:00:00 UTC,0.004631974520874808,412138050.6977866,61920623.04642945
2024-05-05 00:00:00 UTC,0.004923447762762067,437307265.277536,85804937.30102937
2024-05-06 00:00:00 UTC,0.004450946737401408,395398705.3772389,53406929.34325727
2024-05-07 00:00:00 UTC,0.004188346247973611,372721248.8629683,61538751.04017008
2024-05-08 00:00:00 UTC,0.003832683544724444,340942046.295775,46658009.427794345
2024-05-09 00:00:00 UTC,0.0036208324523788003,322137510.2541469,28420242.574859787
2024-05-10 00:00:00 UTC,0.003961786122499911,352651994.8400098,34738571.60245298
2024-05-11 00:00:00 UTC,0.0034445710095802004,305767744.3063072,37406172.733361654
2024-05-12 00:00:00 UTC,0.003480630859283233,310457581.6168536,22294774.67471783
2024-05-13 00:00:00 UTC,0.0035583692105576,316142483.6131974,22417559.262532536
2024-05-14 00:00:00 UTC,0.003467504569709419,307761089.62594986,35624682.451697364
2024-05-15 00:00:00 UTC,0.0030602106768775634,271992302.1928765,49354556.51834004
2024-05-16 00:00:00 UTC,0.0032323116885069002,287956154.04548913,36569521.22785014
2024-05-17 00:00:00 UTC,0.003166676901826953,281470397.20742387,37521166.68911196
2024-05-18 00:00:00 UTC,0.003499709093160659,311119977.9884821,29709969.168834187
2024-05-19 00:00:00 UTC,0.003270234553801434,290864909.04963297,40289794.20432946
2024-05-20 00:00:00 UTC,0.0030275574748923964,268079410.6972772,21558277.951036345
2024-05-21 00:00:00 UTC,0.0031557943949165838,280555987.6701749,39175784.62055119
2024-05-22 00:00:00 UTC,0.003123895272795026,277346168.3716265,34356069.725928485
2024-05-23 00:00:00 UTC,0.0032907413030775594,292287824.5284613,41077560.29763255
2024-05-24 00:00:00 UTC,0.003041198021242832,270108414.0600181,30985192.300142065
2024-05-25 00:00:00 UTC,0.003099761907901245,275527330.656852,34047697.65517789
2024-05-26 00:00:00 UTC,0.00348221021799888,308767766.6205367,59396366.09970447
2024-05-27 00:00:00 UTC,0.0032241352012119875,286944236.7312016,27934958.824329577
2024-05-28 00:00:00 UTC,0.003925831005421808,348983323.0950516,68011651.33420366
